claim,label,language,source,url
"Petrol ke price build-up se pata chalta hai ki Delhi mein Petrol par State Tax, Central Tax se zyada hai. Lekin sachchai yeh hai ki post mein diye gaye various taxes ke amounts sahi nahin hain. Delhi mein State VAT sirf Rs 14.49/Ltr. hai, jabki central government dwara tax ke roop mein ikattha kiya gaya total amount, jo ki per liter petrol par Special Additional Excise, Road & Infrastructure aur Basic Excise Duty shaamil hai, woh Rs. 21.73 hai. Iske alawa, average Dealer Commission Rs 3.54/Ltr. hai. Isliye, post mein kiya gaya claim GALAT hai.",FALSE,hinglish,factly,https://factly.in/false-inaccurate-figures-shared-as-the-price-build-up-of-petrol-in-delhi/
"Election Commission of India ne kaha ki wo voter turnout ki information religion ke basis par nahi deti, lekin kuch Muslim majority constituencies mein higher voter turnouts record hui hai, iska matlab yeh nahi hai ki 99% Muslim voters ne apne votes cast kiye hain, isliye yeh claim jo post mein kiya gaya hai wo FALSE hai, kyunki 2020 Delhi Elections mein 99% Muslim voters aur 68% Hindu voters ne vote kiye is baat ka koi sachchai nahi hai.",FALSE,hinglish,factly,https://factly.in/false-random-figures-posted-to-claim-that-99-of-the-muslim-voters-have-voted-in-delhi-elections/
"Government ne ek naya bill laya hai - Financial Resolution and Deposit Insurance (FRDI) Bill, 2017, jise ab parliament me pass hone se pehle Joint Parliamentary Committee me bheja gaya hai. Lekin sachchai yeh hai ki Government ne 2018 me FRDI Bill, 2017 ko vapas le liya tha, isliye ab parliament me koi aisa bill pending nahi hai. July 2020 me, Government ne spasht kiya ki unhone FRDI Bill ko phir se laye jane ka koi faisla nahi kiya hai. Iske alawa, post me diya gaya article 'The Hindu' ne 2017 me publish kiya tha.",MISLEADING,hinglish,factly,https://factly.in/frdi-bill-2017-has-been-withdrawn-by-the-government-in-2018-itself/
"Dataful se hum petrol ki Clean & Structured Data download kar sakte hain, jo ki petrol production, imports, exports, aur state-wise per capita consumption se related hai, wo datasets yaha se download kiye ja sakte hain.",FALSE,hinglish,factly,https://factly.in/fuel-panic-vs-reality-what-the-data-says-about-indias-petrol-supply/
"Global terrorist Syed Salahuddin ne 1987 mein Kashmir se congress party ke ticket par assembly election lada, lekin yeh baat sacchi nahin hai, kyunki Election Commission of India (ECI) ke mutabiq, Mohammed Yusuf Shah (jo Syed Salahuddin ke naam se bhi jaana jaata hai) ne 1987 mein Srinagar ke Amirakadal constituency se independent candidate ke roop mein chunaav lada tha aur haar gaye the, aur is constituency mein Congress party ne chunaav bhi nahin lada tha, isliye yeh claim galat hai.",FALSE,hinglish,factly,https://factly.in/global-terrorist-syed-salauddin-did-not-contest-1987-election-on-congress-party-ticket/
"Government of India ne 5 lakh rupees pension widowed women ko 'PM Vidhva Mahila Samriddhi Yojana' ke tahat dena ka keh diya hai. Lekin sachchai yeh hai ki Ministry of Women and Child Development, Government of India ke official website par aisi koi scheme nahin mili. Press Information of Bureau (PIB) ne apne tweet ke madhyam se spasht kiya ki Indian Government dwara aisi koi scheme chalayi nahin ja rahi hai jiska naam 'PM Vidhva Mahila Samriddhi Yojana' ho. Isliye, post mein kiya gaya claim GALAT hai.",FALSE,hinglish,factly,https://factly.in/goi-did-not-introduce-any-widow-pension-scheme-called-pm-vidhwa-mahila-samruddhi-yojana/
"Government of India ₹ 2000 har ladki ko 'PM Kanya Aashirvad Yojana' ke tehet distribute kar rahi hai, aisa kaha ja raha hai. Lekin sachchai yeh hai ki aisa koi scheme Government of India ne introduce nahi kiya hai, jo 'PM Kanya Aashirvad Yojana' ke naam se jaana jata hai. Jab social media par aise posts viral hue to Press Information Bureau (PIB) ne bhi iski sacchai clear ki thi, isliye post mein jo dawa kiya gaya hai woh FALSE hai.",FALSE,hinglish,factly,https://factly.in/government-of-india-has-not-introduced-any-scheme-called-the-pm-kalyan-aashirwad-yojana/
Central government ne PM Dhana Lakshmi Yojana/ PM Vaibhav Lakshmi Yojana ka launch kiya hai mahilaon ke fayde ke liye. Lekin sachai yeh hai ki Central Government ne aisi koi yojana launch nahi ki hai. ‘Press Information Bureau (PIB)’ ne ek tweet ke through iski wajood ko sankhyanayank tarike se nakara hai aur kaha hai ki ye post fake hai. Isliye post mein kiya gaya claim FALSE hai.,FALSE,hinglish,factly,https://factly.in/government-of-india-has-not-launched-pm-dhana-lakshmi-yojana-or-pm-vaibhav-lakshmi-yojana/
"IMF ne anumaan lagaya hai ki India mein 2020 mein 1.9% GDP growth hoga, jo 2020 mein major economies mein sabse jyada hai. Lekin sachchai yeh hai ki April 2020 mein IMF dwara release kiye gaye projections ke hisaab se, India ka GDP 1.9% badhega, lekin June 2020 mein IMF dwara release kiye gaye revised estimates ke hisaab se, India mein -4.2% ki negative growth rate dekhne ko milegi. Isliye, post mein kiya gaya claim GALAT aur MISLEADING hai.",MISLEADING,hinglish,factly,https://factly.in/imfs-april-2020-estimate-of-1-9-gdp-growth-in-india-fell-to-4-5-in-recent-estimates/
"Bharat mein, 2013 mein 1638 se badhkar 2018 mein 3051 rape cases report hui thi, aisa ek claim hai. Lekin National Crime Records Bureau ka report kehta hai ki 2013 mein Bharat mein 33707 rape cases report hui thi, na ki 1638. Aur 2018 ke liye data available nahin hai, isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/in-2013-the-number-of-reported-rape-cases-in-india-was-33707-not-1638-2018-ncrb-data-is-yet-to-be-released/
"Bharat ka debt 2014 mein US$ 296 billion se 2018 mein US$ 486 billion tak tezi se badh gaya hai, aisa kaha ja raha hai. Lekin sachai yeh hai ki Finance Ministry ke mutabik, 31 March 2014 ko Bharat ka kul outstanding debt US$ 929.6 billion tha, jabki 31 March 2018 ko yeh US$ 1265.7 billion tak pahuch gaya tha. In saalon mein yeh dheere-dheere badhta gaya, jaise ki UPA ke saalon mein hua tha. Isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/india-did-not-see-a-steep-increase-in-debt-borrowings-during-2014-2018/
"Rohingya log 1,769 Km ka safar karke India mein enter karna chahte hain, lekin 2 Km ka safar karke China mein enter nahi karna chahte. Sachai yeh hai ki Myanmar India aur China dono ke saath border share karta hai. Post mein di gayi map North-Eastern India ko ignore karti hai. Iske alawa, Myanmar mein Rohingya log majorly Rakhine State mein concentrate hain, jo ki China se zyada India ke nazdeek hai. Isliye post mein kiya gaya claim FALSE hai.",MISLEADING,hinglish,factly,https://factly.in/india-shares-a-land-boundary-with-myanmar-the-numbers-given-are-false/
"Pehli baar 72 years mein Indian Rupee Bangladeshi Taka se kamzor hai, aisa kaha ja raha hai. Lekin sachchai yeh hai ki pichle das saalon mein Indian rupee kabhi bhi Bangladeshi Taka se neeche nahi gaya. 24 July 2020 ko, ek Indian Rupee ka mol 1.13 Taka tha. Isliye, is post mein kiya gaya claim GALAT hai.",FALSE,hinglish,factly,https://factly.in/indian-rupee-did-not-become-weaker-than-bangladeshi-taka/
"Modi government par ilzaam lagaya ja raha hai ki India ke 89.3 per cent debt-to-GDP ratio ke liye woh jimmedar hai, jo IMF ne project kiya hai. Haqeeqat yeh hai ki India ka 89.3 per cent debt-to-GDP ratio, jo IMF ne 2020 ke liye project kiya hai, usmein Central Government aur State Governments dono ke debts shaamil hain. Isliye, Modi government (Center mein) aur State level ki sarkaren dono hi debt position ke liye zimmedar hain. Isliye, post mein kiya gaya claim GALAT aur BHRAKHAAD hai.",MISLEADING,hinglish,factly,https://factly.in/indias-89-3-debt-to-gdp-ratio-2020-projected-by-imf-includes-both-central-and-state-government-debts/
"Kanpur police ne kaha ki ek tweet ke mutabik, ek anclaimed goat jo akele ghoom rahi thi, use police station le jaaya gaya aur baad mein uske owner ko saump diya gaya. Lekin Anwarganj ke Circle Officer, Saifuddin Beg ne kaha ki goat ke saath aaya aadmi mask na pehne ke kaaran bhag gaya aur goat chhod gaya, isliye unhone goat ko police station le aaye. Haalaanki police ki dono versions alag hain, lekin goat ko mask na pehne ke liye arrest nahi kiya gaya hai. Isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/kanpur-police-did-not-arrest-a-goat-for-not-wearing-a-mask/
"Kerala sarkar ne NABARD se COVID-19 se nipatne ke liye Rs 20,000 crore ka loan maanga hai. Sachchai yeh hai ki Kerala Government ne COVID-19 se ladne ke liye Rs 20,000 crore ka financial package announce kiya hai, lekin unhone NABARD se Rs 20,000 crore ka loan nahin maanga hai. Unhone RIDF ke tahat NABARD se Rs 2000 crore ka special line of credit maangi hai. Isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/kerala-government-has-asked-nabard-for-a-loan-of-rs-2000-crore-not-rs-20000-crore/
"Kolkata Police ne spasht kiya ki unhone '1091' aur '7837018555' helpline numbers ke saath aisi koi free ride scheme shuru nahi ki hai. Lekin, unhone kaha ki ve '100' par call karne wale kisi bhi vyakti ki madad karne ke liye taiyaar hain. Post mein diye gaye numbers Ludhiana Police dwara shuru ki gayi free ride scheme se sambandhit hain, jo raat mein shehar mein safar karne wali mahilaon ke liye hai. Isliye, post mein kiya gaya claim MISLEADING hai.",MISLEADING,hinglish,factly,https://factly.in/kolkata-police-clarified-that-they-did-not-start-any-specific-free-night-pick-and-drop-scheme-for-women/
"BJP ne Bihar Assembly Elections - 2020 me EVM tampering ka proof dene wala video banaaya hai. Lekin sach्चai yeh hai ki bas vote share aur jeetey hue seats ka analysis karke EVMs me discrepancies hone ka nishkarsh nahi nikala ja sakta. Bahut saare factors hote hain jo kisi political party ke vote share aur jeetey hue seats ko affect karte hain. BJP ka kam vote share isliye ho sakta hai kyunki unhone 2020 me 2015 ke compared kam seats par chunaav ladaaya, aur BJP ne 2015 ke compared 2020 me zyada 'vote % in seats contested' hone ke kaaran zyada seats jeeti ho sakti hain. RJD ki performance par bhi yahi baat lagu hoti hai, isliye yeh claim galat hai.",MISLEADING,hinglish,factly,https://factly.in/less-vote-share-but-more-seats-won-cannot-be-considered-as-a-proof-of-evm-tampering/
"Petrol ki keemat dusre deshon mein bahut kam hai, India ke muqable. Lekin sachai yeh hai ki list mein di gayi keemat aur vastavik keemat mein bahut antar hai. Kuch deshon mein petrol ki keemat per liter India se zyada hai. Isliye, post mein kiya gaya claim FALSE hai.",MISLEADING,hinglish,factly,https://factly.in/list-with-incorrect-price-of-petrol-in-different-countries-is-being-compared-to-that-of-india/
"Luc Montagnier ne ek recent interview mein mass vaccinations ke baare mein chinta vyakt ki thi, lekin unhone yeh claim nahi kiya ki 2 years mein sabhi vaccinated log marengay. Iske alawa, vaccination se adhik deaths hone ke liye paryapt scientific data bhi nahi hai. Vaccination se virus ka spread aur mutation rokti hai. Isliye, post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/luc-montagnier-did-not-claim-that-vaccinated-people-will-die-in-2-years/
Ministry of Home Affairs (MHA) ne States ko Schools kholne ki permission nahi di hai,FALSE,hinglish,factly,https://factly.in/ministry-of-home-affairs-mha-has-not-given-permission-to-states-to-open-schools/
"TRAI Registration document me kaha ja raha hai ki landowner se registration charges liye jaenge mobile tower install karne ke liye. Lekin sachai yeh hai ki ye document fake hai. Pehle bhi, kai baar, TRAI ne spaasht kiya hai ki Telecom Regulatory Authority of India (TRAI) seedha ya aseedha kisi bhi tarah se, kisi bhi tax / fees ka levy nahi karta hai premises lease karne ke liye mobile towers install karne ke liye ya ‘No Objection Certificates’ jari karne ke liye. Department of Telecommunications (DoT) ne bhi yehi baat spaasht ki hai. Isliye post me kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/mobile-tower-installation-fraud-at-least-a-decade-old-but-still-continues/
"Government of India ne ek naya video conferencing tool – ‘Namaste’ ka beta version launch kiya, aisa kaha ja raha hai. Lekin sachai yeh hai ki ‘Namaste’ website ‘inscripts’ naamak private company dwara power kiya ja raha hai, jo ki Mumbai mein headquartered hai. Isske alawa, Government ne aisa koi tool launch karne se inkaar kiya hai, isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/namaste-video-conferencing-tool-is-not-launched-by-the-government/
"Government of India ne 'National Rural Youth Training and Employment Scheme' shuru kiya hai, jiske tahat desh ke padhe likhe rural boys and girls ko naukri dena hai. Lekin sach yeh hai ki aisa koi Government scheme nahi hai, jiska naam National Rural Youth Training and Employment Scheme ho. Iss letter mein grammatical aur spelling ki galtiyaan hai, jo is baat ko darshati hai ki yeh ek suspicious letter hai jo ek fake scheme ka ullekh kar raha hai. Aise hi fake scheme wale letters pehle bhi FACTLY ne expose kiye hain, isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/national-rural-youth-training-and-employment-scheme-does-not-exist/
"India ko apna naam British ne diya, Independence ke baad, aur iska full form hai 'Independent Nation Declared In August', aisa kaha ja raha hai. Lekin sachchai yeh hai ki India ka naam Indus se aaya hai, jo Sanskrit mein Sindhu kehte hain; 2500 years ago Iranians aur Greeks northwest se aaye the aur unhein Indus ki jaankari thi, toh unhone use Hindos ya Indos kaha, aur nadi ke poorvi taraf ka zona India kehte the. British ne 18th century se 'India' ka term istemaal kiya tha, Independence ke baad nahi, aur 19th aur 20th century mein British Parliament ne kai legislations banayi thi, jo Independence se pehle thi.",FALSE,hinglish,factly,https://factly.in/neither-did-india-get-its-name-from-the-british-nor-is-it-an-acronym/
"Ek WhatsApp message chal rahi hai, jismein claim kiya ja raha hai ki jo workers 1990-2020 ke beech kaam karte the, unhein Labour Ministry ki taraf se Rs 120000 milenge. Lekin PIB Fact Check ne kaha ki yeh #FakeNews hai, Govt. of India ne aisi koi announcement nahi ki hai, isliye aise fraudulent websites se savdhan rahein.",FALSE,hinglish,factly,https://factly.in/news-about-benefit-of-120000-rupees-for-the-workers-who-worked-between-1990-and-2020-is-fake/
